REPORT_DATE,NEIGHBOURHOOD_158,INJURIES,DEATH
2015-05-19,Mount Olive-Silverstone-Jamestown (2),2,0
2004-07-11,Glenfield-Jane Heights (25),2,0
2023-11-28,York University Heights (27),1,1
2008-06-06,Mount Olive-Silverstone-Jamestown (2),1,0
2020-12-05,Englemount-Lawrence (32),1,0
2015-06-19,Humber Summit (21),1,0
2016-05-06,York University Heights (27),0,0
2008-10-16,Yorkdale-Glen Park (31),0,0
2011-02-05,Black Creek (24),1,0
2012-04-05,Humber Summit (21),1,0
2009-01-13,West Humber-Clairville (1),0,0
2016-02-09,York University Heights (27),2,0
2017-04-17,Humber Summit (21),0,0
2011-08-21,Black Creek (24),1,0
2004-10-05,Englemount-Lawrence (32),3,0
2013-05-06,West Humber-Clairville (1),1,0
2017-02-02,Regent Park (72),0,0
2016-06-02,Glenfield-Jane Heights (25),0,0
2023-06-12,Glenfield-Jane Heights (25),0,0
2021-07-06,Malvern East (146),0,0
2022-06-04,Glenfield-Jane Heights (25),0,0
2020-07-20,Regent Park (72),0,0
2014-05-24,Humber Summit (21),0,0
2014-10-14,Glenfield-Jane Heights (25),0,0
2010-02-28,Yorkdale-Glen Park (31),0,0
2012-07-12,West Humber-Clairville (1),2,0
2009-02-04,Mount Olive-Silverstone-Jamestown (2),1,0
2019-05-29,Humber Summit (21),0,0
2019-08-10,Regent Park (72),0,0
2023-06-04,Regent Park (72),2,0
2012-02-07,Yorkdale-Glen Park (31),2,0
2012-03-09,Malvern East (146),2,0
2012-10-01,York University Heights (27),1,0
2008-09-17,Mount Olive-Silverstone-Jamestown (2),0,0
2023-08-25,Glenfield-Jane Heights (25),2,0
2023-09-13,West Humber-Clairville (1),0,0
2005-12-05,Black Creek (24),0,0
2016-01-19,Malvern East (146),0,1
2006-12-01,Regent Park (72),1,1
2012-02-08,West Humber-Clairville (1),2,0
2013-01-02,Glenfield-Jane Heights (25),1,0
2014-05-23,York University Heights (27),1,0
2011-06-30,Yorkdale-Glen Park (31),1,0
2005-11-08,Yorkdale-Glen Park (31),0,0
2013-04-07,Black Creek (24),1,0
2023-02-16,Glenfield-Jane Heights (25),0,0
2005-06-15,Englemount-Lawrence (32),0,0
2020-07-12,Humber Summit (21),2,0
2008-10-17,York University Heights (27),0,0
2019-07-29,Black Creek (24),2,0
2012-05-16,Humber Summit (21),0,1
2011-07-20,Mount Olive-Silverstone-Jamestown (2),1,0
2009-07-01,Mount Olive-Silverstone-Jamestown (2),0,0
2007-12-02,Humber Summit (21),1,0
2016-01-20,Malvern East (146),2,1
2017-01-13,Mount Olive-Silverstone-Jamestown (2),3,0
2021-07-29,Black Creek (24),3,0
2021-03-16,Englemount-Lawrence (32),1,0
2022-10-12,Englemount-Lawrence (32),2,0
2015-06-25,Humber Summit (21),1,0
2016-07-02,York University Heights (27),1,0
2006-12-20,Glenfield-Jane Heights (25),1,0
2022-09-26,Humber Summit (21),1,0
2021-05-28,Englemount-Lawrence (32),1,0
2022-12-09,Regent Park (72),1,0
2007-01-08,Humber Summit (21),1,0
2010-11-25,West Humber-Clairville (1),0,0
2005-04-18,Mount Olive-Silverstone-Jamestown (2),1,0
2014-09-23,Humber Summit (21),1,0
2020-03-25,Malvern East (146),1,0
2015-05-09,Malvern East (146),1,0
2008-06-21,West Humber-Clairville (1),1,0
2014-05-18,Black Creek (24),0,1
2006-12-21,Glenfield-Jane Heights (25),0,0
2022-03-22,Yorkdale-Glen Park (31),3,0
2004-06-29,Malvern East (146),1,0
2010-03-28,Humber Summit (21),0,0
2008-08-08,Regent Park (72),1,0
2004-12-15,Regent Park (72),0,0
2008-01-28,Mount Olive-Silverstone-Jamestown (2),0,0
2007-03-29,West Humber-Clairville (1),1,0
2022-03-03,Mount Olive-Silverstone-Jamestown (2),0,0
2010-04-16,York University Heights (27),1,0
2005-08-12,West Humber-Clairville (1),1,0
2006-07-04,Englemount-Lawrence (32),1,0
2018-11-24,Mount Olive-Silverstone-Jamestown (2),2,0
2015-07-14,Humber Summit (21),1,0
2017-10-08,Black Creek (24),2,0
2017-03-20,York University Heights (27),0,0
2023-03-20,Malvern East (146),2,0
2017-12-16,Regent Park (72),1,1
2022-11-12,Yorkdale-Glen Park (31),3,0
2019-12-08,Humber Summit (21),2,0
2005-10-30,Mount Olive-Silverstone-Jamestown (2),0,0
2023-02-12,Mount Olive-Silverstone-Jamestown (2),0,0
2014-07-29,Humber Summit (21),1,0
2004-12-24,West Humber-Clairville (1),1,0
2022-12-10,Black Creek (24),4,0
2017-05-14,Yorkdale-Glen Park (31),1,0
2023-07-05,Glenfield-Jane Heights (25),3,0
2023-03-08,Glenfield-Jane Heights (25),1,0
2007-08-14,Black Creek (24),0,0
2017-02-04,Black Creek (24),2,0
2008-08-20,Black Creek (24),1,0
2009-07-19,Mount Olive-Silverstone-Jamestown (2),1,0
2021-03-25,Mount Olive-Silverstone-Jamestown (2),1,0
2009-02-26,Yorkdale-Glen Park (31),3,1
2014-04-30,Englemount-Lawrence (32),1,0
2005-05-27,York University Heights (27),1,0
2013-10-03,York University Heights (27),0,0
2020-05-15,Black Creek (24),3,0
2015-03-20,Malvern East (146),0,0
2010-06-13,York University Heights (27),0,0
2015-11-03,Yorkdale-Glen Park (31),2,1
2009-02-15,Mount Olive-Silverstone-Jamestown (2),1,0
2023-08-17,Englemount-Lawrence (32),3,0
2015-10-16,Yorkdale-Glen Park (31),1,0
2005-07-31,Humber Summit (21),1,0
2020-06-13,Yorkdale-Glen Park (31),1,0
2016-10-16,Yorkdale-Glen Park (31),0,1
2010-09-28,Humber Summit (21),1,0
2010-05-01,Regent Park (72),0,0
2022-03-24,Englemount-Lawrence (32),1,0
2005-07-22,Malvern East (146),1,0
2022-09-28,Regent Park (72),1,0
2006-07-26,Mount Olive-Silverstone-Jamestown (2),0,0
2009-07-28,Yorkdale-Glen Park (31),0,0
2004-03-06,Black Creek (24),0,0
2018-02-01,Glenfield-Jane Heights (25),1,0
2014-05-23,Humber Summit (21),0,1
2015-07-16,West Humber-Clairville (1),2,0
2012-10-02,Yorkdale-Glen Park (31),2,0
2007-05-20,Regent Park (72),2,0
2010-08-09,Glenfield-Jane Heights (25),0,1
2017-12-18,Mount Olive-Silverstone-Jamestown (2),1,1
2011-03-08,Mount Olive-Silverstone-Jamestown (2),0,0
2023-10-14,Englemount-Lawrence (32),2,0
2007-04-29,Regent Park (72),2,0
2013-12-07,Regent Park (72),2,0
2012-12-16,Black Creek (24),2,0
2011-03-20,York University Heights (27),1,0
2022-09-01,York University Heights (27),1,0
2017-08-05,Glenfield-Jane Heights (25),1,0
2009-07-21,Regent Park (72),1,0
2018-08-14,Yorkdale-Glen Park (31),1,0
2016-09-11,Englemount-Lawrence (32),1,0
2019-01-24,Englemount-Lawrence (32),1,0
2020-03-14,Black Creek (24),1,0
2019-08-28,Regent Park (72),0,0
2015-07-09,Glenfield-Jane Heights (25),0,0
2008-12-31,Black Creek (24),1,0
2022-03-12,Black Creek (24),0,0
2006-05-04,Malvern East (146),1,1
2007-05-14,Malvern East (146),3,0
2005-03-13,Englemount-Lawrence (32),0,0
2019-11-26,Black Creek (24),0,0
2006-05-22,York University Heights (27),1,1
2011-10-17,Regent Park (72),0,0
2011-10-16,West Humber-Clairville (1),1,0
2019-06-30,Englemount-Lawrence (32),0,0
2017-03-08,Yorkdale-Glen Park (31),1,0
2014-04-22,Englemount-Lawrence (32),0,0
2009-08-31,West Humber-Clairville (1),3,0
2005-07-20,Englemount-Lawrence (32),1,0
2012-02-12,Englemount-Lawrence (32),1,0
2019-11-09,Englemount-Lawrence (32),1,0
2017-08-20,Humber Summit (21),1,0
2008-01-14,Englemount-Lawrence (32),0,1
2020-11-09,West Humber-Clairville (1),1,0
2013-01-30,Mount Olive-Silverstone-Jamestown (2),0,1
2017-06-18,Malvern East (146),2,0
2007-02-06,Yorkdale-Glen Park (31),1,0
2016-07-09,York University Heights (27),1,0
2016-08-26,Black Creek (24),0,0
2004-09-30,Glenfield-Jane Heights (25),1,0
2009-07-18,York University Heights (27),2,0
2009-05-25,York University Heights (27),1,0
2016-03-29,Yorkdale-Glen Park (31),0,0
2006-03-08,Yorkdale-Glen Park (31),1,0
2015-07-11,Mount Olive-Silverstone-Jamestown (2),1,0
2018-12-17,Humber Summit (21),1,0
2016-02-18,York University Heights (27),1,0
2010-05-05,Glenfield-Jane Heights (25),2,1
2005-03-03,Black Creek (24),0,0
2008-07-10,Humber Summit (21),2,0
2005-12-30,Humber Summit (21),0,0
2020-05-18,Malvern East (146),1,0
2015-09-04,Yorkdale-Glen Park (31),1,0
2019-11-09,Humber Summit (21),0,0
2013-03-08,Regent Park (72),0,0
2017-09-10,York University Heights (27),2,0
2010-11-26,Englemount-Lawrence (32),0,0
2010-12-22,Black Creek (24),1,0
2008-07-18,West Humber-Clairville (1),2,1
2022-12-05,Black Creek (24),0,0
2004-11-21,Regent Park (72),1,0
2012-04-23,Malvern East (146),0,0
2020-12-22,Black Creek (24),0,0
2017-04-17,Glenfield-Jane Heights (25),1,0
2019-04-01,West Humber-Clairville (1),1,0
2004-06-21,Glenfield-Jane Heights (25),1,0
2009-06-24,West Humber-Clairville (1),2,0
2018-01-24,Yorkdale-Glen Park (31),0,0
2005-10-01,West Humber-Clairville (1),2,0
2023-08-23,Humber Summit (21),0,0
2022-04-05,York University Heights (27),1,0
2005-07-21,Mount Olive-Silverstone-Jamestown (2),1,0
2009-05-23,Yorkdale-Glen Park (31),1,0
2021-10-19,Humber Summit (21),0,0
2005-11-04,Black Creek (24),1,0
2006-03-26,Black Creek (24),2,0
2021-05-24,Mount Olive-Silverstone-Jamestown (2),0,0
2007-09-03,Regent Park (72),0,0
2023-03-31,Mount Olive-Silverstone-Jamestown (2),2,0
2020-03-08,Humber Summit (21),0,0
2005-04-01,Humber Summit (21),1,0
2017-06-05,Humber Summit (21),1,0
2006-10-21,Malvern East (146),0,0
2007-09-05,Yorkdale-Glen Park (31),1,0
2005-05-19,Malvern East (146),0,0
2017-01-21,York University Heights (27),1,0
2017-04-11,Malvern East (146),0,0
2013-08-17,Mount Olive-Silverstone-Jamestown (2),1,0
2008-06-16,West Humber-Clairville (1),2,0
2021-04-10,Black Creek (24),1,0
2014-12-31,Malvern East (146),2,0
2015-08-11,Humber Summit (21),0,1
2023-03-11,Humber Summit (21),0,0
2021-07-11,York University Heights (27),1,0
2014-12-19,Yorkdale-Glen Park (31),1,0
2020-05-25,Mount Olive-Silverstone-Jamestown (2),0,0
2021-01-30,West Humber-Clairville (1),1,0
2011-09-30,West Humber-Clairville (1),0,0
2017-04-20,Regent Park (72),0,0
2006-06-15,Humber Summit (21),1,0
2013-02-03,Yorkdale-Glen Park (31),0,0
2011-07-07,West Humber-Clairville (1),1,0
2005-03-22,Malvern East (146),0,0
2005-03-20,Englemount-Lawrence (32),0,0
2016-11-20,Yorkdale-Glen Park (31),2,0
2023-06-07,Malvern East (146),0,0
2011-10-06,York University Heights (27),1,1
2009-02-11,Yorkdale-Glen Park (31),0,0
2020-03-31,Englemount-Lawrence (32),0,0
2015-03-17,Regent Park (72),0,0
2014-04-12,Malvern East (146),0,0
2020-12-04,Black Creek (24),1,0
2008-01-04,Black Creek (24),0,0
2013-06-08,Mount Olive-Silverstone-Jamestown (2),1,0
2022-10-28,Malvern East (146),1,0
2018-11-17,Humber Summit (21),3,0
2013-08-14,Englemount-Lawrence (32),3,0
2004-10-04,Regent Park (72),0,0
2007-11-06,Mount Olive-Silverstone-Jamestown (2),1,0
2017-02-13,West Humber-Clairville (1),0,0
2012-02-27,Humber Summit (21),2,0
2020-01-15,Regent Park (72),1,1
2004-03-21,Yorkdale-Glen Park (31),3,0
2007-09-11,Englemount-Lawrence (32),1,0
2005-11-04,York University Heights (27),4,0
2016-10-12,Humber Summit (21),0,0
2013-02-08,Englemount-Lawrence (32),0,0
2016-05-23,York University Heights (27),2,0
2007-01-06,Humber Summit (21),0,0
2015-08-02,Malvern East (146),0,0
2023-09-20,Glenfield-Jane Heights (25),1,0
2022-09-06,Glenfield-Jane Heights (25),2,0
2022-06-02,Glenfield-Jane Heights (25),1,0
2007-03-03,Glenfield-Jane Heights (25),0,0
2010-01-10,Mount Olive-Silverstone-Jamestown (2),1,0
2012-11-25,Glenfield-Jane Heights (25),1,0
2010-12-24,Glenfield-Jane Heights (25),2,1
2018-01-10,Black Creek (24),1,0
2018-01-17,Malvern East (146),0,0
2019-01-18,Humber Summit (21),0,0
2010-01-04,York University Heights (27),1,0
2005-10-25,Humber Summit (21),0,0
2010-07-18,West Humber-Clairville (1),1,0
2007-02-19,West Humber-Clairville (1),0,0
2012-06-02,Malvern East (146),2,0
2017-04-10,Glenfield-Jane Heights (25),1,0
2022-08-01,Englemount-Lawrence (32),3,0
2023-02-05,Malvern East (146),2,0
2017-08-02,Regent Park (72),1,0
2023-04-11,Glenfield-Jane Heights (25),0,0
2016-02-18,Mount Olive-Silverstone-Jamestown (2),0,0
2019-05-03,York University Heights (27),1,0
2010-07-13,Yorkdale-Glen Park (31),1,0
2014-06-24,Yorkdale-Glen Park (31),0,0
2011-01-14,Regent Park (72),0,0
2016-10-08,Yorkdale-Glen Park (31),3,0
2022-08-30,Malvern East (146),2,0
2018-05-27,West Humber-Clairville (1),3,0
2022-03-23,West Humber-Clairville (1),0,0
2015-09-26,Mount Olive-Silverstone-Jamestown (2),1,0
2018-05-02,Black Creek (24),4,0
2011-03-08,Mount Olive-Silverstone-Jamestown (2),1,0
2007-06-27,Glenfield-Jane Heights (25),2,0
2018-10-24,Humber Summit (21),2,0
2006-11-09,York University Heights (27),0,0
2023-02-17,York University Heights (27),0,0
2012-04-28,Regent Park (72),0,0
2016-02-25,Yorkdale-Glen Park (31),1,0
2012-01-24,Mount Olive-Silverstone-Jamestown (2),2,0
2011-03-12,Malvern East (146),2,1
2020-10-20,Malvern East (146),2,0
2008-01-01,Regent Park (72),1,0
2008-01-16,Englemount-Lawrence (32),0,0
2015-06-10,Black Creek (24),0,0
2010-10-31,Humber Summit (21),3,0
2016-02-01,Humber Summit (21),1,0
2004-10-17,Englemount-Lawrence (32),0,0
2006-11-23,West Humber-Clairville (1),0,1
2006-09-26,York University Heights (27),0,0
2007-09-25,York University Heights (27),3,0
2022-08-23,Yorkdale-Glen Park (31),1,0
2014-04-11,Mount Olive-Silverstone-Jamestown (2),0,0
2017-11-02,Glenfield-Jane Heights (25),0,0
2007-08-29,West Humber-Clairville (1),2,0
2007-10-30,Yorkdale-Glen Park (31),2,1
2015-03-24,West Humber-Clairville (1),1,0
2009-07-13,Englemount-Lawrence (32),2,0
2005-06-17,York University Heights (27),2,0
2022-03-26,Black Creek (24),0,0
2006-05-13,Glenfield-Jane Heights (25),2,0
2007-11-23,Mount Olive-Silverstone-Jamestown (2),2,0
2011-05-14,York University Heights (27),0,0
2013-10-06,Black Creek (24),1,0
2014-06-11,Malvern East (146),1,0
2021-05-31,Malvern East (146),1,0
2015-11-20,Mount Olive-Silverstone-Jamestown (2),1,0
2010-01-27,Black Creek (24),1,0
2023-09-25,York University Heights (27),1,1
2004-08-31,Mount Olive-Silverstone-Jamestown (2),1,0
2011-02-06,Yorkdale-Glen Park (31),1,1
2007-08-22,York University Heights (27),0,0
2019-04-21,Englemount-Lawrence (32),1,0
2014-03-19,Black Creek (24),3,0
2012-07-14,Glenfield-Jane Heights (25),1,0
2014-04-11,York University Heights (27),0,1
2006-10-23,West Humber-Clairville (1),2,0
2011-05-13,Black Creek (24),0,0
2008-04-22,Yorkdale-Glen Park (31),1,0
2014-12-13,Mount Olive-Silverstone-Jamestown (2),0,0
2008-09-12,Humber Summit (21),0,0
2004-11-26,Humber Summit (21),1,0
2004-05-06,Regent Park (72),1,0
2005-12-16,Mount Olive-Silverstone-Jamestown (2),0,0
2005-02-05,Yorkdale-Glen Park (31),1,0
2011-02-02,Regent Park (72),0,0
2009-04-10,Regent Park (72),2,0
2008-12-09,Malvern East (146),1,0
2013-09-02,Humber Summit (21),0,0
2019-08-16,Englemount-Lawrence (32),0,0
2017-12-29,Black Creek (24),0,0
2020-01-01,York University Heights (27),1,0
2017-12-19,Glenfield-Jane Heights (25),1,0
2015-12-10,West Humber-Clairville (1),1,0
2018-05-30,York University Heights (27),2,0
2007-06-14,Regent Park (72),2,0
2017-02-09,York University Heights (27),1,0
2010-08-29,Humber Summit (21),3,0
2015-05-15,Humber Summit (21),2,0
2012-06-05,Regent Park (72),0,0
2004-06-11,Regent Park (72),2,0
2004-04-03,Humber Summit (21),2,1
2018-03-27,Mount Olive-Silverstone-Jamestown (2),0,0
2018-03-21,Yorkdale-Glen Park (31),2,0
2013-05-01,Yorkdale-Glen Park (31),2,1
2006-12-24,Malvern East (146),0,0
2020-12-25,Humber Summit (21),0,0
2016-10-11,Black Creek (24),1,0
2022-08-22,Black Creek (24),2,1
2006-08-11,Yorkdale-Glen Park (31),1,0
2010-10-21,Malvern East (146),2,0
2012-10-06,Humber Summit (21),3,0
2017-10-04,Humber Summit (21),1,0
2017-06-01,Yorkdale-Glen Park (31),0,0
2018-11-27,Malvern East (146),2,0
2008-07-08,York University Heights (27),1,0
2017-04-15,Englemount-Lawrence (32),1,1
2006-01-19,Englemount-Lawrence (32),0,0
2006-12-30,Glenfield-Jane Heights (25),2,0
2015-04-22,Regent Park (72),1,0
2011-07-12,Regent Park (72),0,0
2017-04-07,Black Creek (24),2,0
2016-01-05,Mount Olive-Silverstone-Jamestown (2),0,0
2010-08-08,Regent Park (72),1,0
2020-10-02,Yorkdale-Glen Park (31),1,0
2012-12-03,Glenfield-Jane Heights (25),2,0
2012-02-10,Glenfield-Jane Heights (25),0,0
2016-11-17,Humber Summit (21),0,0
2006-01-02,Malvern East (146),0,0
2008-04-04,Mount Olive-Silverstone-Jamestown (2),2,0
2004-12-07,Glenfield-Jane Heights (25),0,0
2012-06-13,Yorkdale-Glen Park (31),1,0
2021-07-20,Black Creek (24),3,1
2016-01-19,Black Creek (24),1,1
2020-08-08,Humber Summit (21),0,0
2006-12-26,Regent Park (72),1,0
2022-07-25,Malvern East (146),1,0
2011-01-27,Regent Park (72),1,0
2008-01-09,Malvern East (146),0,0
2009-02-02,Englemount-Lawrence (32),1,0
2011-10-19,Englemount-Lawrence (32),1,0
2021-11-27,Malvern East (146),2,0
2012-11-22,Black Creek (24),1,0
2006-06-03,Black Creek (24),2,0
2004-11-04,Yorkdale-Glen Park (31),1,0
2014-11-03,Black Creek (24),3,0
2005-08-29,Yorkdale-Glen Park (31),1,0
2007-04-25,Malvern East (146),2,0
2006-12-29,Yorkdale-Glen Park (31),0,0
2013-06-09,West Humber-Clairville (1),1,0
2006-06-21,Englemount-Lawrence (32),1,0
2014-04-08,West Humber-Clairville (1),0,0
2008-01-07,Malvern East (146),1,0
2009-01-28,York University Heights (27),1,0
2004-11-11,Humber Summit (21),1,0
2007-08-26,Englemount-Lawrence (32),0,0
2016-08-11,Englemount-Lawrence (32),2,0
2004-05-28,West Humber-Clairville (1),2,0
2023-11-13,York University Heights (27),1,0
2016-02-22,Malvern East (146),0,0
2020-08-06,Englemount-Lawrence (32),1,0
2004-09-17,Black Creek (24),0,0
2012-09-01,Englemount-Lawrence (32),0,0
2016-09-29,Englemount-Lawrence (32),2,0
2010-09-30,Englemount-Lawrence (32),1,0
2009-08-19,Black Creek (24),0,0
2004-09-27,Humber Summit (21),0,0
2007-06-25,Yorkdale-Glen Park (31),1,0
2008-10-22,Mount Olive-Silverstone-Jamestown (2),3,0
2023-10-06,West Humber-Clairville (1),0,0
2005-01-07,Glenfield-Jane Heights (25),0,0
2010-08-26,Malvern East (146),0,0
2013-11-13,Glenfield-Jane Heights (25),1,0
2005-07-12,Englemount-Lawrence (32),2,0
2011-04-30,York University Heights (27),1,0
2010-07-26,Regent Park (72),1,1
2021-09-06,Yorkdale-Glen Park (31),0,1
2020-02-22,Regent Park (72),1,0
2020-12-18,Glenfield-Jane Heights (25),1,0
2009-08-08,Humber Summit (21),0,0
2005-08-31,Black Creek (24),0,0
2023-05-13,York University Heights (27),1,0
2013-05-11,York University Heights (27),1,0
2018-01-14,York University Heights (27),2,0
2019-04-20,York University Heights (27),0,0
2012-01-07,Humber Summit (21),1,0
2009-09-13,West Humber-Clairville (1),0,0
2009-09-06,West Humber-Clairville (1),2,0
2016-02-20,Malvern East (146),1,0
2005-08-30,Humber Summit (21),2,0
2016-12-05,Black Creek (24),1,0
2009-05-27,Mount Olive-Silverstone-Jamestown (2),1,0
2018-06-20,Black Creek (24),1,0
2012-01-26,West Humber-Clairville (1),1,0
2020-01-12,Black Creek (24),0,0
2018-04-20,Glenfield-Jane Heights (25),0,0
2004-01-16,West Humber-Clairville (1),1,0
2006-11-19,Glenfield-Jane Heights (25),0,1
2009-04-07,Englemount-Lawrence (32),1,0
2012-02-01,Mount Olive-Silverstone-Jamestown (2),1,0
2007-06-14,Glenfield-Jane Heights (25),2,0
2010-05-17,Mount Olive-Silverstone-Jamestown (2),0,0
2021-06-23,Glenfield-Jane Heights (25),0,0
2016-08-31,Humber Summit (21),1,0
2013-08-09,Yorkdale-Glen Park (31),1,0
2013-05-23,Regent Park (72),2,0
2012-04-20,Englemount-Lawrence (32),4,0
2011-10-10,Malvern East (146),1,0
2004-08-17,Black Creek (24),0,0
2011-03-01,Englemount-Lawrence (32),3,0
2020-11-14,Malvern East (146),1,0
2016-07-14,Black Creek (24),1,0
2007-11-08,Englemount-Lawrence (32),1,0
2023-05-20,Regent Park (72),0,0
2009-08-23,York University Heights (27),0,0
2018-07-03,York University Heights (27),0,0
2006-07-26,Regent Park (72),0,0
2008-11-09,West Humber-Clairville (1),0,0
2005-10-13,Mount Olive-Silverstone-Jamestown (2),0,1
2009-06-25,Regent Park (72),2,0
2020-03-31,York University Heights (27),0,0
2016-12-11,Mount Olive-Silverstone-Jamestown (2),1,0
2011-10-30,Mount Olive-Silverstone-Jamestown (2),1,0
2021-11-20,Humber Summit (21),3,0
2018-08-30,Humber Summit (21),2,0
2016-12-20,Englemount-Lawrence (32),1,0
2016-03-16,Black Creek (24),1,0
2009-10-31,York University Heights (27),2,0
2018-04-26,Mount Olive-Silverstone-Jamestown (2),3,0
2005-04-04,Glenfield-Jane Heights (25),0,0
2014-12-31,Mount Olive-Silverstone-Jamestown (2),0,0
2014-07-01,Black Creek (24),0,0
2013-08-10,Mount Olive-Silverstone-Jamestown (2),1,0
2020-11-24,York University Heights (27),1,0
2006-05-30,Englemount-Lawrence (32),1,0
2017-07-22,Regent Park (72),0,1
2011-08-24,Regent Park (72),1,0
2018-08-05,Mount Olive-Silverstone-Jamestown (2),2,0
2012-04-30,Malvern East (146),1,0
2020-02-13,York University Heights (27),1,0
2009-07-26,Glenfield-Jane Heights (25),2,1
2011-03-25,West Humber-Clairville (1),1,0
2006-09-13,West Humber-Clairville (1),1,0
2013-10-15,Malvern East (146),0,0
2005-10-12,Yorkdale-Glen Park (31),2,1
2004-02-01,Malvern East (146),0,0
2005-09-07,Humber Summit (21),1,0
2019-08-20,West Humber-Clairville (1),0,0
2009-10-27,Black Creek (24),1,0
2019-04-22,Glenfield-Jane Heights (25),1,0
2005-08-06,Glenfield-Jane Heights (25),1,0
2007-02-10,Yorkdale-Glen Park (31),0,0
2004-08-18,Humber Summit (21),0,0
2005-03-13,West Humber-Clairville (1),0,0
2006-09-30,Humber Summit (21),0,1
2006-02-24,West Humber-Clairville (1),2,0
2005-02-25,Glenfield-Jane Heights (25),1,0
2020-01-30,West Humber-Clairville (1),4,0
2011-05-31,York University Heights (27),2,0
2017-04-11,Englemount-Lawrence (32),1,0
2010-07-17,Englemount-Lawrence (32),2,0
2018-06-29,Glenfield-Jane Heights (25),1,1
2016-06-23,West Humber-Clairville (1),0,0
2011-12-21,Glenfield-Jane Heights (25),2,0
2021-11-20,Glenfield-Jane Heights (25),0,0
2021-05-09,Regent Park (72),3,0
2006-10-22,Englemount-Lawrence (32),3,0
2017-09-08,Mount Olive-Silverstone-Jamestown (2),1,0
2005-11-01,Black Creek (24),0,0
2014-10-22,Englemount-Lawrence (32),1,0
2009-01-17,Regent Park (72),1,0
